,Company,Year,Number of CSA Articles,Scaled Number of CSA Articles,Normalized Scaled Number of CSA Articles
3492,general mills inc,2013.0,6.0,0.0012257405515832482,0.21082737487231867
3493,general mills inc,2014.0,24.0,0.00437636761487965,0.7527352297592997
3494,general mills inc,2015.0,23.0,0.004257682339874121,0.7323213624583488
3495,general mills inc,2016.0,20.0,0.0037900322152738296,0.6518855410270987
3496,general mills inc,2017.0,13.0,0.003076923076923077,0.5292307692307693
3497,general mills inc,2018.0,11.0,0.003235294117647059,0.5564705882352942
3498,general mills inc,2019.0,8.0,0.00261437908496732,0.44967320261437904
3499,general mills inc,2020.0,7.0,0.0029623360135421074,0.5095217943292425
3500,general mills inc,2021.0,2.0,0.000757002271006813,0.13020439061317185
3501,general mills inc,2022.0,16.0,0.005813953488372093,1.0
3502,general motors co,1980.0,2.0,0.0010121457489878543,0.18984962406015038
3503,general motors co,1981.0,6.0,0.00234375,0.4396205357142857
3504,general motors co,1982.0,2.0,0.000687757909215956,0.12900373354293576
3505,general motors co,1983.0,7.0,0.0019673974142776843,0.3690275435637999
3506,general motors co,1984.0,6.0,0.0010706638115631692,0.20082594065463447
3507,general motors co,1985.0,8.0,0.0006643414715163594,0.12461147887156857
3508,general motors co,1986.0,10.0,0.0007046223224351747,0.13216701562248348
3509,general motors co,1987.0,6.0,0.0004078303425774878,0.0764973199720345
3510,general motors co,1988.0,14.0,0.0009302943717190511,0.174496644295302
3511,general motors co,1989.0,18.0,0.0009616925789389325,0.1803860508781169
3512,general motors co,1990.0,23.0,0.0010066967216702412,0.18882754222186096
3513,general motors co,1991.0,12.0,0.0005461993627674101,0.10245139475908707
3514,general motors co,1992.0,28.0,0.000744997871434653,0.13974031502767134
3515,general motors co,1993.0,22.0,0.0006650142071216976,0.12473766485011271
3516,general motors co,1994.0,19.0,0.0006675332888311141,0.1252101726050361
3517,general motors co,1995.0,12.0,0.0004654049022649705,0.08729666238198662
3518,general motors co,1996.0,21.0,0.0005706521739130435,0.10703804347826089
3519,general motors co,1997.0,20.0,0.0006350214319733291,0.11911187716871159
3520,general motors co,1998.0,26.0,0.0005651928177035781,0.10601402423497115
3521,general motors co,1999.0,20.0,0.0004702010109321735,0.08819627533627769
3522,general motors co,2000.0,33.0,0.000746184284906727,0.13996285229750466
3523,general motors co,2001.0,37.0,0.0009029896278218426,0.16937505447572562
3524,general motors co,2002.0,43.0,0.0009748577387834682,0.18285545871752767
3525,general motors co,2003.0,45.0,0.0010432847239932302,0.19569040608615876
3526,general motors co,2004.0,34.0,0.0008346016004713044,0.15654741448840326
3527,general motors co,2005.0,44.0,0.0007822083162965992,0.14671993132820496
3528,general motors co,2006.0,47.0,0.0007589458726262757,0.14235656153690002
3529,general motors co,2007.0,57.0,0.0010836501901140684,0.20326181423139597
3530,general motors co,2008.0,54.0,0.0007892313763318279,0.14803725673195572
3531,general motors co,2009.0,56.0,0.0006556071976304482,0.12297317864125408
3532,general motors co,2010.0,42.0,0.0008603383997705764,0.16137490269982385
3533,general motors co,2011.0,30.0,0.0007177376907986028,0.13462708400265222
3534,general motors co,2012.0,42.0,0.0010582810492100689,0.19850328823040292
3535,general motors co,2013.0,40.0,0.0012059453103801742,0.22620088464702412
3536,general motors co,2014.0,41.0,0.0009795489296636085,0.18373539209261686
3537,general motors co,2015.0,57.0,0.0017345789842062019,0.32535745803753474
3538,general motors co,2016.0,49.0,0.0015799316437737796,0.29635003546785327
3539,general motors co,2017.0,73.0,0.002440736901935872,0.4578125074631143
3540,general motors co,2018.0,52.0,0.0016917170928492419,0.31731779184443637
3541,general motors co,2019.0,54.0,0.0017558691552318397,0.32935088583134364
3542,general motors co,2020.0,75.0,0.0035971223021582736,0.6747173689619733
3543,general motors co,2021.0,105.0,0.005331302361005331,1.0
3544,general motors co,2022.0,71.0,0.004335083648797167,0.8131378329815258
3545,genuine parts co,2006.0,1.0,0.003968253968253968,0.40476190476190477
3546,genuine parts co,2015.0,1.0,0.0030120481927710845,0.30722891566265065
3547,genuine parts co,2018.0,2.0,0.005747126436781609,0.5862068965517241
3548,genuine parts co,2022.0,3.0,0.00980392156862745,1.0
3549,genworth financial inc,2005.0,2.0,0.002257336343115124,0.6094808126410834
3550,genworth financial inc,2005.0,2.0,0.002257336343115124,0.6094808126410834
3551,genworth financial inc,2005.0,2.0,0.002257336343115124,0.6094808126410834
3552,genworth financial inc,2005.0,2.0,0.002257336343115124,0.6094808126410834
3553,genworth financial inc,2006.0,1.0,0.0012195121951219512,0.32926829268292684
3554,genworth financial inc,2006.0,1.0,0.0012195121951219512,0.32926829268292684
3555,genworth financial inc,2006.0,1.0,0.0012195121951219512,0.32926829268292684
3556,genworth financial inc,2006.0,1.0,0.0012195121951219512,0.32926829268292684
3557,genworth financial inc,2007.0,2.0,0.002145922746781116,0.5793991416309012
3558,genworth financial inc,2007.0,2.0,0.002145922746781116,0.5793991416309012
3559,genworth financial inc,2007.0,2.0,0.002145922746781116,0.5793991416309012
3560,genworth financial inc,2007.0,2.0,0.002145922746781116,0.5793991416309012
3561,genworth financial inc,2009.0,1.0,0.001006036217303823,0.2716297786720322
3562,genworth financial inc,2009.0,1.0,0.001006036217303823,0.2716297786720322
3563,genworth financial inc,2009.0,1.0,0.001006036217303823,0.2716297786720322
3564,genworth financial inc,2009.0,1.0,0.001006036217303823,0.2716297786720322
3565,genworth financial inc,2021.0,1.0,0.003703703703703704,1.0
3566,genworth financial inc,2021.0,1.0,0.003703703703703704,1.0
3567,genworth financial inc,2021.0,1.0,0.003703703703703704,1.0
3568,genworth financial inc,2021.0,1.0,0.003703703703703704,1.0
3569,gilead sciences inc,2008.0,1.0,0.003134796238244514,0.29349529780564265
3570,gilead sciences inc,2011.0,8.0,0.009184845005740528,0.859931113662457
3571,gilead sciences inc,2012.0,3.0,0.004213483146067416,0.3944873595505618
3572,gilead sciences inc,2013.0,2.0,0.002457002457002457,0.23003685503685503
3573,gilead sciences inc,2014.0,7.0,0.004857737682165163,0.4548056904927134
3574,gilead sciences inc,2016.0,5.0,0.003348961821835231,0.3135465505693235
3575,gilead sciences inc,2017.0,1.0,0.001326259946949602,0.12417108753315649
3576,gilead sciences inc,2018.0,1.0,0.0017152658662092624,0.1605917667238422
3577,gilead sciences inc,2020.0,5.0,0.001869158878504673,0.17500000000000002
3578,gilead sciences inc,2021.0,1.0,0.0013089005235602095,0.12254581151832462
3579,gilead sciences inc,2022.0,8.0,0.010680907877169559,1.0
3580,global partners lp,2003.0,1.0,0.0013850415512465374,0.12425801345468937
3581,global partners lp,2004.0,6.0,0.005917159763313609,0.5308537616229925
3582,global partners lp,2005.0,1.0,0.0009852216748768472,0.08838845883180858
3583,global partners lp,2006.0,2.0,0.0037735849056603774,0.338544474393531
3584,global partners lp,2007.0,3.0,0.006160164271047228,0.5526547374596656
3585,global partners lp,2008.0,5.0,0.008976660682226212,0.8053347012054374
3586,global partners lp,2009.0,7.0,0.011146496815286623,1.0
3587,global partners lp,2010.0,5.0,0.007716049382716049,0.6922398589065256
3588,global partners lp,2011.0,5.0,0.007668711656441718,0.6879929886064856
3589,global partners lp,2012.0,5.0,0.005889281507656066,0.5283526838297157
3590,global partners lp,2013.0,5.0,0.005820721769499418,0.5222018958922335
3591,global partners lp,2014.0,3.0,0.003092783505154639,0.27746686303387336
3592,global partners lp,2015.0,5.0,0.0047169811320754715,0.42318059299191374
3593,global partners lp,2016.0,10.0,0.008865248226950355,0.7953394123606891
3594,global partners lp,2017.0,9.0,0.008806262230919765,0.790047525859659
3595,global partners lp,2018.0,5.0,0.0050200803212851405,0.45037292025243836
3596,global partners lp,2019.0,16.0,0.010369410239792612,0.9302842329413944
3597,global partners lp,2020.0,7.0,0.004227053140096618,0.37922705314009664
3598,global partners lp,2021.0,14.0,0.007936507936507936,0.7120181405895691
3599,global partners lp,2022.0,11.0,0.006798516687268232,0.6099240685149214
3600,global payments inc,2012.0,1.0,0.0007968127490039841,0.1294820717131474
3601,global payments inc,2013.0,4.0,0.006153846153846154,1.0
3602,global payments inc,2015.0,1.0,0.001282051282051282,0.20833333333333334
3603,global payments inc,2016.0,2.0,0.0024390243902439024,0.39634146341463417
3604,global payments inc,2016.0,2.0,0.0024390243902439024,0.39634146341463417
3605,global payments inc,2017.0,3.0,0.004784688995215311,0.777511961722488
3606,global payments inc,2019.0,2.0,0.0020833333333333333,0.3385416666666667
3607,global payments inc,2020.0,1.0,0.0013477088948787063,0.21900269541778977
3608,global payments inc,2021.0,1.0,0.001201923076923077,0.1953125
3609,global payments inc,2022.0,2.0,0.002574002574002574,0.41827541827541825
3610,goldman sachs group inc,1999.0,3.0,0.001601708489054992,0.1529468167405777
3611,goldman sachs group inc,1999.0,3.0,0.001601708489054992,0.1529468167405777
3612,goldman sachs group inc,1999.0,3.0,0.001601708489054992,0.1529468167405777
3613,goldman sachs group inc,1999.0,3.0,0.001601708489054992,0.1529468167405777
3614,goldman sachs group inc,2000.0,5.0,0.0017525411847178409,0.16734980006724035
3615,goldman sachs group inc,2000.0,5.0,0.0017525411847178409,0.16734980006724035
3616,goldman sachs group inc,2000.0,5.0,0.0017525411847178409,0.16734980006724035
3617,goldman sachs group inc,2000.0,5.0,0.0017525411847178409,0.16734980006724035
3618,goldman sachs group inc,2001.0,3.0,0.0011605415860735009,0.11081987920893695
3619,goldman sachs group inc,2001.0,3.0,0.0011605415860735009,0.11081987920893695
3620,goldman sachs group inc,2001.0,3.0,0.0011605415860735009,0.11081987920893695
3621,goldman sachs group inc,2001.0,3.0,0.0011605415860735009,0.11081987920893695
3622,goldman sachs group inc,2002.0,3.0,0.0011933174224343676,0.11394963713408991
3623,goldman sachs group inc,2002.0,3.0,0.0011933174224343676,0.11394963713408991
3624,goldman sachs group inc,2002.0,3.0,0.0011933174224343676,0.11394963713408991
3625,goldman sachs group inc,2002.0,3.0,0.0011933174224343676,0.11394963713408991
3626,goldman sachs group inc,2003.0,4.0,0.0015527950310559005,0.14827608061858283
3627,goldman sachs group inc,2003.0,4.0,0.0015527950310559005,0.14827608061858283
3628,goldman sachs group inc,2003.0,4.0,0.0015527950310559005,0.14827608061858283
3629,goldman sachs group inc,2003.0,4.0,0.0015527950310559005,0.14827608061858283
3630,goldman sachs group inc,2004.0,8.0,0.0029850746268656717,0.28504416692049955
3631,goldman sachs group inc,2004.0,8.0,0.0029850746268656717,0.28504416692049955
3632,goldman sachs group inc,2004.0,8.0,0.0029850746268656717,0.28504416692049955
3633,goldman sachs group inc,2004.0,8.0,0.0029850746268656717,0.28504416692049955
3634,goldman sachs group inc,2005.0,2.0,0.0005554012774229381,0.05303515463391688
3635,goldman sachs group inc,2005.0,2.0,0.0005554012774229381,0.05303515463391688
3636,goldman sachs group inc,2005.0,2.0,0.0005554012774229381,0.05303515463391688
3637,goldman sachs group inc,2005.0,2.0,0.0005554012774229381,0.05303515463391688
3638,goldman sachs group inc,2006.0,12.0,0.0021015761821366026,0.20067908073912577
3639,goldman sachs group inc,2006.0,12.0,0.0021015761821366026,0.20067908073912577
3640,goldman sachs group inc,2006.0,12.0,0.0021015761821366026,0.20067908073912577
3641,goldman sachs group inc,2006.0,12.0,0.0021015761821366026,0.20067908073912577
3642,goldman sachs group inc,2007.0,11.0,0.0019100538287897205,0.18239065030422658
3643,goldman sachs group inc,2007.0,11.0,0.0019100538287897205,0.18239065030422658
3644,goldman sachs group inc,2007.0,11.0,0.0019100538287897205,0.18239065030422658
3645,goldman sachs group inc,2007.0,11.0,0.0019100538287897205,0.18239065030422658
3646,goldman sachs group inc,2008.0,11.0,0.0016689424973448642,0.1593669784709514
3647,goldman sachs group inc,2008.0,11.0,0.0016689424973448642,0.1593669784709514
3648,goldman sachs group inc,2008.0,11.0,0.0016689424973448642,0.1593669784709514
3649,goldman sachs group inc,2008.0,11.0,0.0016689424973448642,0.1593669784709514
3650,goldman sachs group inc,2009.0,10.0,0.0016534391534391533,0.1578865673253428
3651,goldman sachs group inc,2009.0,10.0,0.0016534391534391533,0.1578865673253428
3652,goldman sachs group inc,2009.0,10.0,0.0016534391534391533,0.1578865673253428
3653,goldman sachs group inc,2009.0,10.0,0.0016534391534391533,0.1578865673253428
3654,goldman sachs group inc,2010.0,17.0,0.0022457067371202113,0.2144420780201116
3655,goldman sachs group inc,2010.0,17.0,0.0022457067371202113,0.2144420780201116
3656,goldman sachs group inc,2010.0,17.0,0.0022457067371202113,0.2144420780201116
3657,goldman sachs group inc,2010.0,17.0,0.0022457067371202113,0.2144420780201116
3658,goldman sachs group inc,2011.0,8.0,0.0012987012987012987,0.12401272197190563
3659,goldman sachs group inc,2011.0,8.0,0.0012987012987012987,0.12401272197190563
3660,goldman sachs group inc,2011.0,8.0,0.0012987012987012987,0.12401272197190563
3661,goldman sachs group inc,2011.0,8.0,0.0012987012987012987,0.12401272197190563
3662,goldman sachs group inc,2012.0,14.0,0.0027290448343079924,0.2605959342801448
3663,goldman sachs group inc,2012.0,14.0,0.0027290448343079924,0.2605959342801448
3664,goldman sachs group inc,2012.0,14.0,0.0027290448343079924,0.2605959342801448
3665,goldman sachs group inc,2012.0,14.0,0.0027290448343079924,0.2605959342801448
3666,goldman sachs group inc,2013.0,11.0,0.0022647724933086266,0.2162626631875727
3667,goldman sachs group inc,2013.0,11.0,0.0022647724933086266,0.2162626631875727
3668,goldman sachs group inc,2013.0,11.0,0.0022647724933086266,0.2162626631875727
3669,goldman sachs group inc,2013.0,11.0,0.0022647724933086266,0.2162626631875727
3670,goldman sachs group inc,2014.0,18.0,0.0036548223350253805,0.34899823888946435
3671,goldman sachs group inc,2014.0,18.0,0.0036548223350253805,0.34899823888946435
3672,goldman sachs group inc,2014.0,18.0,0.0036548223350253805,0.34899823888946435
3673,goldman sachs group inc,2014.0,18.0,0.0036548223350253805,0.34899823888946435
3674,goldman sachs group inc,2015.0,22.0,0.004209720627631076,0.4019853636058327
3675,goldman sachs group inc,2015.0,22.0,0.004209720627631076,0.4019853636058327
3676,goldman sachs group inc,2015.0,22.0,0.004209720627631076,0.4019853636058327
3677,goldman sachs group inc,2015.0,22.0,0.004209720627631076,0.4019853636058327
3678,goldman sachs group inc,2016.0,21.0,0.003164080156697303,0.3021373684323812
3679,goldman sachs group inc,2016.0,21.0,0.003164080156697303,0.3021373684323812
3680,goldman sachs group inc,2016.0,21.0,0.003164080156697303,0.3021373684323812
3681,goldman sachs group inc,2016.0,21.0,0.003164080156697303,0.3021373684323812
3682,goldman sachs group inc,2017.0,39.0,0.004397834912043302,0.41994835823368587
3683,goldman sachs group inc,2017.0,39.0,0.004397834912043302,0.41994835823368587
3684,goldman sachs group inc,2017.0,39.0,0.004397834912043302,0.41994835823368587
3685,goldman sachs group inc,2017.0,39.0,0.004397834912043302,0.41994835823368587
3686,goldman sachs group inc,2018.0,23.0,0.002849002849002849,0.2720507006221292
3687,goldman sachs group inc,2018.0,23.0,0.002849002849002849,0.2720507006221292
3688,goldman sachs group inc,2018.0,23.0,0.002849002849002849,0.2720507006221292
3689,goldman sachs group inc,2018.0,23.0,0.002849002849002849,0.2720507006221292
3690,goldman sachs group inc,2019.0,45.0,0.005330490405117271,0.5090074409294634
3691,goldman sachs group inc,2019.0,45.0,0.005330490405117271,0.5090074409294634
3692,goldman sachs group inc,2019.0,45.0,0.005330490405117271,0.5090074409294634
3693,goldman sachs group inc,2019.0,45.0,0.005330490405117271,0.5090074409294634
3694,goldman sachs group inc,2020.0,49.0,0.010472323145971362,1.0
3695,goldman sachs group inc,2020.0,49.0,0.010472323145971362,1.0
3696,goldman sachs group inc,2020.0,49.0,0.010472323145971362,1.0
3697,goldman sachs group inc,2020.0,49.0,0.010472323145971362,1.0
3698,goldman sachs group inc,2021.0,35.0,0.008822788001008318,0.8424862256473045
3699,goldman sachs group inc,2021.0,35.0,0.008822788001008318,0.8424862256473045
3700,goldman sachs group inc,2021.0,35.0,0.008822788001008318,0.8424862256473045
3701,goldman sachs group inc,2021.0,35.0,0.008822788001008318,0.8424862256473045
3702,goldman sachs group inc,2022.0,18.0,0.0062717770034843206,0.5988907061082273
3703,goldman sachs group inc,2022.0,18.0,0.0062717770034843206,0.5988907061082273
3704,goldman sachs group inc,2022.0,18.0,0.0062717770034843206,0.5988907061082273
3705,goldman sachs group inc,2022.0,18.0,0.0062717770034843206,0.5988907061082273
3706,goodyear tire & rubber co,1985.0,1.0,0.0028328611898017,0.1668240478438779
3707,goodyear tire & rubber co,1986.0,2.0,0.002728512960436562,0.160679096559042
3708,goodyear tire & rubber co,1996.0,1.0,0.0015174506828528073,0.08936098465688755
3709,goodyear tire & rubber co,1998.0,3.0,0.003171247357293869,0.18675123326286117
